activity_id_short,segment_start_m,segment_end_m,segment_window_count,dominant_planning_caution_level,max_route_load_context_index_0_100,dominant_route_load_context_band,route_load_evidence_flags_merged,weather_planning_context_flags_merged,behavior_response_planning_flags_merged,event_annotation_flags_merged,planning_context_flags_merged,planning_caution_reason_flags_merged,segment_boundary
20_1,1850,1900,1,TURNAROUND_CONDITION_REVIEW_RECOMMENDED,91.158,VERY_HIGH_ROUTE_LOAD_CONTEXT,ROUTE_LOAD_HIGH_CONTEXT|ROUTE_LOAD_VERY_HIGH_CONTEXT|VERTICAL_RANGE_HIGH|SLOPE_HIGH|IB2_EFFORT_HIGH|TERRAIN_HIGH|STEPS_SURFACE_HIGH|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE,WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT,BEHAVIOR_LOW_SPEED_RESPONSE,NONE,ROUTE_LOAD_HIGH_CONTEXT|ROUTE_LOAD_VERY_HIGH_CONTEXT|VERTICAL_RANGE_HIGH|SLOPE_HIGH|IB2_EFFORT_HIGH|TERRAIN_HIGH|STEPS_SURFACE_HIGH|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE|IB2_WEATHER_SENSITIVE_ROUTE_EXPOSURE_CONTEXT|WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT|BEHAVIOR_LOW_SPEED_RESPONSE|ROUTE_PHASE_UNKNOWN|OSM_PROXIMITY_NOT_USAGE,VERY_HIGH_ROUTE_LOAD_CONTEXT|ROUTE_LOAD_BEHAVIOR_CANDIDATE|IB2_OR_WEATHER_CONTEXT_PRESENT,"Descriptive planning context evidence only. This is not ability scoring, not route suitability scoring, not THCI/radar scoring, and not a final hiking risk assessment. Weather is activity-level context unless an explicit safe route-window source is used. OSM proximity is not proof of facility use. IB3D/event annotations are not causality evidence."
20_1,1900,1950,1,REVIEW_FOR_CONSERVATIVE_PLANNING,49.371,MODERATE_ROUTE_LOAD_CONTEXT,IB2_EFFORT_HIGH|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE,WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT,NONE,NONE,IB2_EFFORT_HIGH|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE|IB2_NAVIGATION_CONTEXT|IB2_WEATHER_SENSITIVE_ROUTE_EXPOSURE_CONTEXT|GUIDEPOST_PROXIMITY_CONTEXT|WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT|ROUTE_PHASE_UNKNOWN|OSM_PROXIMITY_NOT_USAGE,HIGH_ROUTE_OR_IB2_CONTEXT,"Descriptive planning context evidence only. This is not ability scoring, not route suitability scoring, not THCI/radar scoring, and not a final hiking risk assessment. Weather is activity-level context unless an explicit safe route-window source is used. OSM proximity is not proof of facility use. IB3D/event annotations are not causality evidence."
20_1,1950,2050,2,TURNAROUND_CONDITION_REVIEW_RECOMMENDED,86.262,VERY_HIGH_ROUTE_LOAD_CONTEXT,ROUTE_LOAD_HIGH_CONTEXT|ROUTE_LOAD_VERY_HIGH_CONTEXT|VERTICAL_RANGE_HIGH|SLOPE_HIGH|IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE,WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT,BEHAVIOR_LOW_SPEED_RESPONSE|BEHAVIOR_RELATIVE_HIGH_HR_RESPONSE,NONE,ROUTE_LOAD_HIGH_CONTEXT|ROUTE_LOAD_VERY_HIGH_CONTEXT|VERTICAL_RANGE_HIGH|SLOPE_HIGH|IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE|IB2_NAVIGATION_CONTEXT|IB2_WEATHER_SENSITIVE_ROUTE_EXPOSURE_CONTEXT|GUIDEPOST_PROXIMITY_CONTEXT|WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT|BEHAVIOR_LOW_SPEED_RESPONSE|ROUTE_PHASE_UNKNOWN|OSM_PROXIMITY_NOT_USAGE|BEHAVIOR_RELATIVE_HIGH_HR_RESPONSE,VERY_HIGH_ROUTE_LOAD_CONTEXT|ROUTE_LOAD_BEHAVIOR_CANDIDATE|IB2_OR_WEATHER_CONTEXT_PRESENT,"Descriptive planning context evidence only. This is not ability scoring, not route suitability scoring, not THCI/radar scoring, and not a final hiking risk assessment. Weather is activity-level context unless an explicit safe route-window source is used. OSM proximity is not proof of facility use. IB3D/event annotations are not causality evidence."
20_1,2050,2150,2,REVIEW_FOR_CONSERVATIVE_PLANNING,57.73,MODERATE_ROUTE_LOAD_CONTEXT,IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH,WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT,BEHAVIOR_LOW_SPEED_RESPONSE|BEHAVIOR_LOW_SPEED_RATIO_HIGH,EVENT_REVIEW_REQUIRED,IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH|IB2_NAVIGATION_CONTEXT|IB2_WEATHER_SENSITIVE_ROUTE_EXPOSURE_CONTEXT|GUIDEPOST_PROXIMITY_CONTEXT|WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT|BEHAVIOR_LOW_SPEED_RESPONSE|BEHAVIOR_LOW_SPEED_RATIO_HIGH|ROUTE_PHASE_UNKNOWN|OSM_PROXIMITY_NOT_USAGE,HIGH_ROUTE_OR_IB2_CONTEXT,"Descriptive planning context evidence only. This is not ability scoring, not route suitability scoring, not THCI/radar scoring, and not a final hiking risk assessment. Weather is activity-level context unless an explicit safe route-window source is used. OSM proximity is not proof of facility use. IB3D/event annotations are not causality evidence."
20_1,2150,2250,2,TURNAROUND_CONDITION_REVIEW_RECOMMENDED,88.039,VERY_HIGH_ROUTE_LOAD_CONTEXT,ROUTE_LOAD_HIGH_CONTEXT|ROUTE_LOAD_VERY_HIGH_CONTEXT|SLOPE_HIGH|IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE,WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT,BEHAVIOR_RELATIVE_HIGH_HR_RESPONSE|BEHAVIOR_LOW_SPEED_RESPONSE,EVENT_REVIEW_REQUIRED,ROUTE_LOAD_HIGH_CONTEXT|ROUTE_LOAD_VERY_HIGH_CONTEXT|SLOPE_HIGH|IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH|IB2_WEATHER_SENSITIVE_ROUTE_EXPOSURE_CONTEXT|WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT|BEHAVIOR_RELATIVE_HIGH_HR_RESPONSE|BEHAVIOR_LOW_SPEED_RESPONSE|ROUTE_PHASE_UNKNOWN|OSM_PROXIMITY_NOT_USAGE|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE|IB2_NAVIGATION_CONTEXT|GUIDEPOST_PROXIMITY_CONTEXT,VERY_HIGH_ROUTE_LOAD_CONTEXT|ROUTE_LOAD_BEHAVIOR_CANDIDATE|IB2_OR_WEATHER_CONTEXT_PRESENT,"Descriptive planning context evidence only. This is not ability scoring, not route suitability scoring, not THCI/radar scoring, and not a final hiking risk assessment. Weather is activity-level context unless an explicit safe route-window source is used. OSM proximity is not proof of facility use. IB3D/event annotations are not causality evidence."
20_1,2250,2300,1,CONSERVATIVE_PLANNING_RECOMMENDED,68.11,HIGH_ROUTE_LOAD_CONTEXT,ROUTE_LOAD_HIGH_CONTEXT|SLOPE_HIGH|IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH,WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT,NONE,EVENT_REVIEW_REQUIRED,ROUTE_LOAD_HIGH_CONTEXT|SLOPE_HIGH|IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH|IB2_NAVIGATION_CONTEXT|IB2_WEATHER_SENSITIVE_ROUTE_EXPOSURE_CONTEXT|GUIDEPOST_PROXIMITY_CONTEXT|WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT|ROUTE_PHASE_UNKNOWN|OSM_PROXIMITY_NOT_USAGE,IB2_OR_WEATHER_CONTEXT_PRESENT,"Descriptive planning context evidence only. This is not ability scoring, not route suitability scoring, not THCI/radar scoring, and not a final hiking risk assessment. Weather is activity-level context unless an explicit safe route-window source is used. OSM proximity is not proof of facility use. IB3D/event annotations are not causality evidence."
20_1,2300,2350,1,TURNAROUND_CONDITION_REVIEW_RECOMMENDED,92.807,VERY_HIGH_ROUTE_LOAD_CONTEXT,ROUTE_LOAD_HIGH_CONTEXT|ROUTE_LOAD_VERY_HIGH_CONTEXT|VERTICAL_RANGE_HIGH|SLOPE_HIGH|IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH,WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT,BEHAVIOR_LOW_SPEED_RESPONSE,EVENT_REVIEW_REQUIRED,ROUTE_LOAD_HIGH_CONTEXT|ROUTE_LOAD_VERY_HIGH_CONTEXT|VERTICAL_RANGE_HIGH|SLOPE_HIGH|IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH|IB2_WEATHER_SENSITIVE_ROUTE_EXPOSURE_CONTEXT|WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT|BEHAVIOR_LOW_SPEED_RESPONSE|ROUTE_PHASE_UNKNOWN|OSM_PROXIMITY_NOT_USAGE,VERY_HIGH_ROUTE_LOAD_CONTEXT|ROUTE_LOAD_BEHAVIOR_CANDIDATE|IB2_OR_WEATHER_CONTEXT_PRESENT,"Descriptive planning context evidence only. This is not ability scoring, not route suitability scoring, not THCI/radar scoring, and not a final hiking risk assessment. Weather is activity-level context unless an explicit safe route-window source is used. OSM proximity is not proof of facility use. IB3D/event annotations are not causality evidence."
20_1,2350,2500,3,REVIEW_FOR_CONSERVATIVE_PLANNING,38.668,MODERATE_ROUTE_LOAD_CONTEXT,SLOPE_LOAD_FALLBACK_VERTICAL_RANGE,WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT,BEHAVIOR_LOW_SPEED_RESPONSE|BEHAVIOR_LOW_SPEED_RATIO_HIGH,EVENT_REVIEW_REQUIRED,IB2_NAVIGATION_CONTEXT|IB2_WEATHER_SENSITIVE_ROUTE_EXPOSURE_CONTEXT|GUIDEPOST_PROXIMITY_CONTEXT|WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT|BEHAVIOR_LOW_SPEED_RESPONSE|BEHAVIOR_LOW_SPEED_RATIO_HIGH|ROUTE_PHASE_UNKNOWN|OSM_PROXIMITY_NOT_USAGE|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE,HIGH_ROUTE_OR_IB2_CONTEXT,"Descriptive planning context evidence only. This is not ability scoring, not route suitability scoring, not THCI/radar scoring, and not a final hiking risk assessment. Weather is activity-level context unless an explicit safe route-window source is used. OSM proximity is not proof of facility use. IB3D/event annotations are not causality evidence."
20_1,2500,2550,1,CONSERVATIVE_PLANNING_RECOMMENDED,60.921,HIGH_ROUTE_LOAD_CONTEXT,ROUTE_LOAD_HIGH_CONTEXT|IB2_EFFORT_HIGH|TERRAIN_HIGH|STEPS_SURFACE_HIGH|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE,WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT,BEHAVIOR_LOW_SPEED_RESPONSE,EVENT_REVIEW_REQUIRED,ROUTE_LOAD_HIGH_CONTEXT|IB2_EFFORT_HIGH|TERRAIN_HIGH|STEPS_SURFACE_HIGH|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE|IB2_WEATHER_SENSITIVE_ROUTE_EXPOSURE_CONTEXT|WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT|BEHAVIOR_LOW_SPEED_RESPONSE|ROUTE_PHASE_UNKNOWN|OSM_PROXIMITY_NOT_USAGE,ROUTE_LOAD_BEHAVIOR_CANDIDATE|IB2_OR_WEATHER_CONTEXT_PRESENT,"Descriptive planning context evidence only. This is not ability scoring, not route suitability scoring, not THCI/radar scoring, and not a final hiking risk assessment. Weather is activity-level context unless an explicit safe route-window source is used. OSM proximity is not proof of facility use. IB3D/event annotations are not causality evidence."
20_1,2550,2850,6,TURNAROUND_CONDITION_REVIEW_RECOMMENDED,100.0,VERY_HIGH_ROUTE_LOAD_CONTEXT,ROUTE_LOAD_HIGH_CONTEXT|ROUTE_LOAD_VERY_HIGH_CONTEXT|VERTICAL_RANGE_HIGH|SLOPE_HIGH|IB2_EFFORT_HIGH|TERRAIN_HIGH|STEPS_SURFACE_HIGH|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE,WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT,BEHAVIOR_RELATIVE_HIGH_HR_RESPONSE|BEHAVIOR_LOW_SPEED_RESPONSE|BEHAVIOR_LOW_SPEED_RATIO_HIGH,EVENT_REVIEW_REQUIRED,ROUTE_LOAD_HIGH_CONTEXT|ROUTE_LOAD_VERY_HIGH_CONTEXT|VERTICAL_RANGE_HIGH|SLOPE_HIGH|IB2_EFFORT_HIGH|TERRAIN_HIGH|STEPS_SURFACE_HIGH|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE|IB2_WEATHER_SENSITIVE_ROUTE_EXPOSURE_CONTEXT|WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT|BEHAVIOR_RELATIVE_HIGH_HR_RESPONSE|BEHAVIOR_LOW_SPEED_RESPONSE|ROUTE_PHASE_UNKNOWN|OSM_PROXIMITY_NOT_USAGE|BEHAVIOR_LOW_SPEED_RATIO_HIGH,VERY_HIGH_ROUTE_LOAD_CONTEXT|ROUTE_LOAD_BEHAVIOR_CANDIDATE|IB2_OR_WEATHER_CONTEXT_PRESENT,"Descriptive planning context evidence only. This is not ability scoring, not route suitability scoring, not THCI/radar scoring, and not a final hiking risk assessment. Weather is activity-level context unless an explicit safe route-window source is used. OSM proximity is not proof of facility use. IB3D/event annotations are not causality evidence."
20_1,2850,2900,1,REVIEW_FOR_CONSERVATIVE_PLANNING,34.821,LOWER_ROUTE_LOAD_CONTEXT,SLOPE_LOAD_FALLBACK_VERTICAL_RANGE,WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT,NONE,EVENT_REVIEW_REQUIRED,SLOPE_LOAD_FALLBACK_VERTICAL_RANGE|IB2_WEATHER_SENSITIVE_ROUTE_EXPOSURE_CONTEXT|WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT|ROUTE_PHASE_UNKNOWN|OSM_PROXIMITY_NOT_USAGE,HIGH_ROUTE_OR_IB2_CONTEXT,"Descriptive planning context evidence only. This is not ability scoring, not route suitability scoring, not THCI/radar scoring, and not a final hiking risk assessment. Weather is activity-level context unless an explicit safe route-window source is used. OSM proximity is not proof of facility use. IB3D/event annotations are not causality evidence."
20_1,2900,3000,2,CONSERVATIVE_PLANNING_RECOMMENDED,78.362,HIGH_ROUTE_LOAD_CONTEXT,ROUTE_LOAD_HIGH_CONTEXT|IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH|SLOPE_HIGH,WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT,BEHAVIOR_LOW_SPEED_RESPONSE,EVENT_REVIEW_REQUIRED,ROUTE_LOAD_HIGH_CONTEXT|IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH|IB2_WEATHER_SENSITIVE_ROUTE_EXPOSURE_CONTEXT|WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT|BEHAVIOR_LOW_SPEED_RESPONSE|ROUTE_PHASE_UNKNOWN|OSM_PROXIMITY_NOT_USAGE|SLOPE_HIGH,ROUTE_LOAD_BEHAVIOR_CANDIDATE|IB2_OR_WEATHER_CONTEXT_PRESENT,"Descriptive planning context evidence only. This is not ability scoring, not route suitability scoring, not THCI/radar scoring, and not a final hiking risk assessment. Weather is activity-level context unless an explicit safe route-window source is used. OSM proximity is not proof of facility use. IB3D/event annotations are not causality evidence."
20_1,3000,3500,10,REVIEW_FOR_CONSERVATIVE_PLANNING,42.494,LOWER_ROUTE_LOAD_CONTEXT,SLOPE_LOAD_FALLBACK_VERTICAL_RANGE,WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT,BEHAVIOR_LOW_SPEED_RESPONSE,EVENT_REVIEW_REQUIRED,IB2_WEATHER_SENSITIVE_ROUTE_EXPOSURE_CONTEXT|WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT|ROUTE_PHASE_UNKNOWN|OSM_PROXIMITY_NOT_USAGE|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE|BEHAVIOR_LOW_SPEED_RESPONSE|IB2_SUPPORT_CONTEXT|IB2_NAVIGATION_CONTEXT|GUIDEPOST_PROXIMITY_CONTEXT|SHELTER_PROXIMITY_CONTEXT,HIGH_ROUTE_OR_IB2_CONTEXT,"Descriptive planning context evidence only. This is not ability scoring, not route suitability scoring, not THCI/radar scoring, and not a final hiking risk assessment. Weather is activity-level context unless an explicit safe route-window source is used. OSM proximity is not proof of facility use. IB3D/event annotations are not causality evidence."
20_1,3600,3800,4,CONSERVATIVE_PLANNING_RECOMMENDED,79.133,HIGH_ROUTE_LOAD_CONTEXT,ROUTE_LOAD_HIGH_CONTEXT|IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE|TERRAIN_HIGH,WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT,BEHAVIOR_RELATIVE_HIGH_HR_RESPONSE|BEHAVIOR_LOW_SPEED_RESPONSE,EVENT_REVIEW_REQUIRED,ROUTE_LOAD_HIGH_CONTEXT|IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE|IB2_WEATHER_SENSITIVE_ROUTE_EXPOSURE_CONTEXT|SHELTER_PROXIMITY_CONTEXT|WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT|BEHAVIOR_RELATIVE_HIGH_HR_RESPONSE|BEHAVIOR_LOW_SPEED_RESPONSE|ROUTE_PHASE_UNKNOWN|OSM_PROXIMITY_NOT_USAGE|TERRAIN_HIGH,ROUTE_LOAD_BEHAVIOR_CANDIDATE|IB2_OR_WEATHER_CONTEXT_PRESENT,"Descriptive planning context evidence only. This is not ability scoring, not route suitability scoring, not THCI/radar scoring, and not a final hiking risk assessment. Weather is activity-level context unless an explicit safe route-window source is used. OSM proximity is not proof of facility use. IB3D/event annotations are not causality evidence."
20_1,3800,4050,5,TURNAROUND_CONDITION_REVIEW_RECOMMENDED,100.0,VERY_HIGH_ROUTE_LOAD_CONTEXT,ROUTE_LOAD_HIGH_CONTEXT|ROUTE_LOAD_VERY_HIGH_CONTEXT|IB2_EFFORT_HIGH|TERRAIN_HIGH|STEPS_SURFACE_HIGH|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE|SLOPE_HIGH|VERTICAL_RANGE_HIGH,WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT,BEHAVIOR_LOW_SPEED_RESPONSE|BEHAVIOR_RELATIVE_HIGH_HR_RESPONSE,EVENT_REVIEW_REQUIRED,ROUTE_LOAD_HIGH_CONTEXT|ROUTE_LOAD_VERY_HIGH_CONTEXT|IB2_EFFORT_HIGH|TERRAIN_HIGH|STEPS_SURFACE_HIGH|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE|IB2_WEATHER_SENSITIVE_ROUTE_EXPOSURE_CONTEXT|WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT|BEHAVIOR_LOW_SPEED_RESPONSE|ROUTE_PHASE_UNKNOWN|OSM_PROXIMITY_NOT_USAGE|SLOPE_HIGH|BEHAVIOR_RELATIVE_HIGH_HR_RESPONSE|VERTICAL_RANGE_HIGH|WATERWAY_PROXIMITY_CONTEXT,VERY_HIGH_ROUTE_LOAD_CONTEXT|ROUTE_LOAD_BEHAVIOR_CANDIDATE|IB2_OR_WEATHER_CONTEXT_PRESENT,"Descriptive planning context evidence only. This is not ability scoring, not route suitability scoring, not THCI/radar scoring, and not a final hiking risk assessment. Weather is activity-level context unless an explicit safe route-window source is used. OSM proximity is not proof of facility use. IB3D/event annotations are not causality evidence."
20_1,4050,4100,1,CONSERVATIVE_PLANNING_RECOMMENDED,70.592,HIGH_ROUTE_LOAD_CONTEXT,ROUTE_LOAD_HIGH_CONTEXT|IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE,WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT,NONE,EVENT_REVIEW_REQUIRED,ROUTE_LOAD_HIGH_CONTEXT|IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH|SLOPE_LOAD_FALLBACK_VERTICAL_RANGE|IB2_WEATHER_SENSITIVE_ROUTE_EXPOSURE_CONTEXT|WATERWAY_PROXIMITY_CONTEXT|WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT|ROUTE_PHASE_UNKNOWN|OSM_PROXIMITY_NOT_USAGE,IB2_OR_WEATHER_CONTEXT_PRESENT,"Descriptive planning context evidence only. This is not ability scoring, not route suitability scoring, not THCI/radar scoring, and not a final hiking risk assessment. Weather is activity-level context unless an explicit safe route-window source is used. OSM proximity is not proof of facility use. IB3D/event annotations are not causality evidence."
20_1,4100,4200,2,REVIEW_FOR_CONSERVATIVE_PLANNING,57.795,LOWER_ROUTE_LOAD_CONTEXT,SLOPE_LOAD_FALLBACK_VERTICAL_RANGE|IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH,WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT,BEHAVIOR_LOW_SPEED_RESPONSE,EVENT_REVIEW_REQUIRED,SLOPE_LOAD_FALLBACK_VERTICAL_RANGE|IB2_NAVIGATION_CONTEXT|IB2_WEATHER_SENSITIVE_ROUTE_EXPOSURE_CONTEXT|WATERWAY_PROXIMITY_CONTEXT|GUIDEPOST_PROXIMITY_CONTEXT|WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT|ROUTE_PHASE_UNKNOWN|OSM_PROXIMITY_NOT_USAGE|IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH|BEHAVIOR_LOW_SPEED_RESPONSE,HIGH_ROUTE_OR_IB2_CONTEXT,"Descriptive planning context evidence only. This is not ability scoring, not route suitability scoring, not THCI/radar scoring, and not a final hiking risk assessment. Weather is activity-level context unless an explicit safe route-window source is used. OSM proximity is not proof of facility use. IB3D/event annotations are not causality evidence."
23_1,0,100,2,REVIEW_FOR_CONSERVATIVE_PLANNING,53.915,LOWER_ROUTE_LOAD_CONTEXT,SLOPE_LOAD_FALLBACK_VERTICAL_RANGE|IB2_EFFORT_HIGH,WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT,BEHAVIOR_LOW_SPEED_RESPONSE,EVENT_REVIEW_REQUIRED,SLOPE_LOAD_FALLBACK_VERTICAL_RANGE|IB2_NAVIGATION_CONTEXT|IB2_WEATHER_SENSITIVE_ROUTE_EXPOSURE_CONTEXT|WATERWAY_PROXIMITY_CONTEXT|GUIDEPOST_PROXIMITY_CONTEXT|WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT|BEHAVIOR_LOW_SPEED_RESPONSE|ROUTE_PHASE_UNKNOWN|OSM_PROXIMITY_NOT_USAGE|IB2_EFFORT_HIGH,HIGH_ROUTE_OR_IB2_CONTEXT,"Descriptive planning context evidence only. This is not ability scoring, not route suitability scoring, not THCI/radar scoring, and not a final hiking risk assessment. Weather is activity-level context unless an explicit safe route-window source is used. OSM proximity is not proof of facility use. IB3D/event annotations are not causality evidence."
23_1,100,150,1,CONSERVATIVE_PLANNING_RECOMMENDED,70.916,HIGH_ROUTE_LOAD_CONTEXT,ROUTE_LOAD_HIGH_CONTEXT|IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH,WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT,BEHAVIOR_LOW_SPEED_RESPONSE,EVENT_REVIEW_REQUIRED,ROUTE_LOAD_HIGH_CONTEXT|IB2_EFFORT_HIGH|STEPS_SURFACE_HIGH|IB2_WEATHER_SENSITIVE_ROUTE_EXPOSURE_CONTEXT|WATERWAY_PROXIMITY_CONTEXT|WEATHER_ACTIVITY_LEVEL_ONLY|WEATHER_WIND_GUST_CONTEXT|WEATHER_HIGH_UV_CONTEXT|BEHAVIOR_LOW_SPEED_RESPONSE|ROUTE_PHASE_UNKNOWN|OSM_PROXIMITY_NOT_USAGE,ROUTE_LOAD_BEHAVIOR_CANDIDATE|IB2_OR_WEATHER_CONTEXT_PRESENT,"Descriptive planning context evidence only. This is not ability scoring, not route suitability scoring, not THCI/radar scoring, and not a final hiking risk assessment. Weather is activity-level context unless an explicit safe route-window source is used. OSM proximity is not proof of facility use. IB3D/event annotations are not causality evidence."
