activity_id_short,participant_id,axis_id,axis_label_zh,axis_group_relative_index_0_100,axis_support_status,axis_component_metrics,axis_description,activity_history_primary_label,activity_history_evidence_tier,numeric_attribution_label_v0_5,suggested_report_case_role,numeric_attention_flag_count,movement_degradation_flag_count,numeric_attention_flags,hr_median_zone_sex_age_est,tertiary_profile_context_signal,interpretation_boundary,axis_source,terrain_movement_context_label,axis_admission_decision
41_1,41,weather_performance_maintenance_proxy,天候下表現維持（有限代理）,34.0,LIMITED_PROXY_ACTIVITY_WEATHER_CONTEXT,behavior_weather_context_review_required_ratio|route_load_behavior_candidate_window_ratio,Limited proxy from behavior-weather overlap and route-load behavior response. Station weather is descriptive context only.,HIGH_HR_CONTROLLED_OUTPUT_CONTEXT_NOT_STRAIN,SECONDARY_HR_OUTPUT_CONTEXT_NOT_STRAIN,,,,,,ZONE4_80_90_PCT_HRMAX,PROFILE_CONTEXT_REFERENCE_OR_MISSING,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
41_1,41,route_following_stability,路線跟隨穩定性,,INSUFFICIENT_EVIDENCE,NONE,Requires formal on-route / wrong-branch / deviation-recovery evidence; not scored in v0.,HIGH_HR_CONTROLLED_OUTPUT_CONTEXT_NOT_STRAIN,SECONDARY_HR_OUTPUT_CONTEXT_NOT_STRAIN,,,,,,ZONE4_80_90_PCT_HRMAX,PROFILE_CONTEXT_REFERENCE_OR_MISSING,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
42_1,42,sustained_progress,持續推進能力,12.0,SUPPORTED_ACTIVITY_HISTORY,speed_mps_median_median|low_speed_ratio_avg|stopped_ratio_avg,"Group-relative movement continuity using speed, low-speed ratio, and stopped ratio.",ACTIVITY_HISTORY_MULTI_FACTOR_STRAIN_CANDIDATE,PRIMARY_ACTIVITY_HISTORY_CANDIDATE,MULTI_FACTOR_NUMERIC_ATTRIBUTION_STRONG,REPORT_PRIMARY_CASE_CANDIDATE,5.0,3.0,NUMERIC_HIGH_BEHAVIOR_WEATHER_OVERLAP_GE_P75|NUMERIC_HIGH_LOW_SPEED_RATIO_GE_P75|NUMERIC_HIGH_ROUTE_LOAD_BEHAVIOR_RESPONSE_GE_P75|NUMERIC_HIGH_STOPPED_RATIO_GE_P75|NUMERIC_SLOWER_SPEED_LE_P25,ZONE4_80_90_PCT_HRMAX,LOWER_ESTIMATED_VO2MAX_CONTEXT,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
42_1,42,uphill_load_tolerance_proxy,上坡負荷承受力（有限代理）,26.0,LIMITED_PROXY_ACTIVITY_HISTORY,route_load_behavior_candidate_window_ratio|uphill_high_route_load_ratio,Limited proxy using route-load behavior response and uphill high-load exposure context. This is not a true VAM/vertical-output capacity axis.,ACTIVITY_HISTORY_MULTI_FACTOR_STRAIN_CANDIDATE,PRIMARY_ACTIVITY_HISTORY_CANDIDATE,MULTI_FACTOR_NUMERIC_ATTRIBUTION_STRONG,REPORT_PRIMARY_CASE_CANDIDATE,5.0,3.0,NUMERIC_HIGH_BEHAVIOR_WEATHER_OVERLAP_GE_P75|NUMERIC_HIGH_LOW_SPEED_RATIO_GE_P75|NUMERIC_HIGH_ROUTE_LOAD_BEHAVIOR_RESPONSE_GE_P75|NUMERIC_HIGH_STOPPED_RATIO_GE_P75|NUMERIC_SLOWER_SPEED_LE_P25,ZONE4_80_90_PCT_HRMAX,LOWER_ESTIMATED_VO2MAX_CONTEXT,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
42_1,,terrain_movement_efficiency,地形移動維持（描述性）,12.0,SUPPORTED_TERRAIN_MOVEMENT_EVIDENCE,,Descriptive CH6.5.6 terrain/surface x movement-response evidence. Admitted by CH6.5.6 axis admission audit v1.2.,,,,,,,,,,"Descriptive CH6.5.5 personal activity performance radar report-safe v1 terrain-axis preview only. Only evidence-available axes are plotted. Missing axes are listed separately and are not zero-filled. The terrain movement axis is admitted by CH6.5.6 axis admission audit v1.2 as descriptive terrain movement maintenance context only. Values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, radar scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence.",CH6.5.6 terrain_movement_efficiency_axis_update_v1.csv,LOWER_TERRAIN_MOVEMENT_MAINTENANCE_CONTEXT_REVIEW,ADMIT_TO_RADAR_V1_DESCRIPTIVE_SUPPORTED_AXIS_WITH_BOUNDARY
42_1,42,pacing_movement_stability,配速／移動穩定性,12.0,SUPPORTED_ACTIVITY_HISTORY,low_speed_ratio_avg|stopped_ratio_avg|speed_mps_median_median,"Group-relative pacing and movement stability from low-speed, stopped, and speed metrics.",ACTIVITY_HISTORY_MULTI_FACTOR_STRAIN_CANDIDATE,PRIMARY_ACTIVITY_HISTORY_CANDIDATE,MULTI_FACTOR_NUMERIC_ATTRIBUTION_STRONG,REPORT_PRIMARY_CASE_CANDIDATE,5.0,3.0,NUMERIC_HIGH_BEHAVIOR_WEATHER_OVERLAP_GE_P75|NUMERIC_HIGH_LOW_SPEED_RATIO_GE_P75|NUMERIC_HIGH_ROUTE_LOAD_BEHAVIOR_RESPONSE_GE_P75|NUMERIC_HIGH_STOPPED_RATIO_GE_P75|NUMERIC_SLOWER_SPEED_LE_P25,ZONE4_80_90_PCT_HRMAX,LOWER_ESTIMATED_VO2MAX_CONTEXT,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
42_1,42,hr_output_efficiency_proxy,HR 輸出效率（有限代理）,17.333,LIMITED_SECONDARY_HR_CONTEXT,speed_mps_median_median|hr_median_pct_sex_age_est_hrmax|low_speed_ratio_avg,Limited proxy combining movement output and sex-age estimated HR% context. High HR alone is not strain.,ACTIVITY_HISTORY_MULTI_FACTOR_STRAIN_CANDIDATE,PRIMARY_ACTIVITY_HISTORY_CANDIDATE,MULTI_FACTOR_NUMERIC_ATTRIBUTION_STRONG,REPORT_PRIMARY_CASE_CANDIDATE,5.0,3.0,NUMERIC_HIGH_BEHAVIOR_WEATHER_OVERLAP_GE_P75|NUMERIC_HIGH_LOW_SPEED_RATIO_GE_P75|NUMERIC_HIGH_ROUTE_LOAD_BEHAVIOR_RESPONSE_GE_P75|NUMERIC_HIGH_STOPPED_RATIO_GE_P75|NUMERIC_SLOWER_SPEED_LE_P25,ZONE4_80_90_PCT_HRMAX,LOWER_ESTIMATED_VO2MAX_CONTEXT,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
42_1,42,weather_performance_maintenance_proxy,天候下表現維持（有限代理）,8.0,LIMITED_PROXY_ACTIVITY_WEATHER_CONTEXT,behavior_weather_context_review_required_ratio|route_load_behavior_candidate_window_ratio,Limited proxy from behavior-weather overlap and route-load behavior response. Station weather is descriptive context only.,ACTIVITY_HISTORY_MULTI_FACTOR_STRAIN_CANDIDATE,PRIMARY_ACTIVITY_HISTORY_CANDIDATE,MULTI_FACTOR_NUMERIC_ATTRIBUTION_STRONG,REPORT_PRIMARY_CASE_CANDIDATE,5.0,3.0,NUMERIC_HIGH_BEHAVIOR_WEATHER_OVERLAP_GE_P75|NUMERIC_HIGH_LOW_SPEED_RATIO_GE_P75|NUMERIC_HIGH_ROUTE_LOAD_BEHAVIOR_RESPONSE_GE_P75|NUMERIC_HIGH_STOPPED_RATIO_GE_P75|NUMERIC_SLOWER_SPEED_LE_P25,ZONE4_80_90_PCT_HRMAX,LOWER_ESTIMATED_VO2MAX_CONTEXT,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
42_1,42,route_following_stability,路線跟隨穩定性,,INSUFFICIENT_EVIDENCE,NONE,Requires formal on-route / wrong-branch / deviation-recovery evidence; not scored in v0.,ACTIVITY_HISTORY_MULTI_FACTOR_STRAIN_CANDIDATE,PRIMARY_ACTIVITY_HISTORY_CANDIDATE,MULTI_FACTOR_NUMERIC_ATTRIBUTION_STRONG,REPORT_PRIMARY_CASE_CANDIDATE,5.0,3.0,NUMERIC_HIGH_BEHAVIOR_WEATHER_OVERLAP_GE_P75|NUMERIC_HIGH_LOW_SPEED_RATIO_GE_P75|NUMERIC_HIGH_ROUTE_LOAD_BEHAVIOR_RESPONSE_GE_P75|NUMERIC_HIGH_STOPPED_RATIO_GE_P75|NUMERIC_SLOWER_SPEED_LE_P25,ZONE4_80_90_PCT_HRMAX,LOWER_ESTIMATED_VO2MAX_CONTEXT,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
43_1,43,sustained_progress,持續推進能力,4.0,SUPPORTED_ACTIVITY_HISTORY,speed_mps_median_median|low_speed_ratio_avg|stopped_ratio_avg,"Group-relative movement continuity using speed, low-speed ratio, and stopped ratio.",ACTIVITY_HISTORY_MULTI_FACTOR_STRAIN_CANDIDATE,PRIMARY_ACTIVITY_HISTORY_CANDIDATE,MULTI_FACTOR_NUMERIC_ATTRIBUTION_STRONG,REPORT_PRIMARY_CASE_CANDIDATE,5.0,3.0,NUMERIC_HIGH_BEHAVIOR_WEATHER_OVERLAP_GE_P75|NUMERIC_HIGH_LOW_SPEED_RATIO_GE_P75|NUMERIC_HIGH_ROUTE_LOAD_BEHAVIOR_RESPONSE_GE_P75|NUMERIC_HIGH_STOPPED_RATIO_GE_P75|NUMERIC_SLOWER_SPEED_LE_P25,ZONE3_70_80_PCT_HRMAX,LOWER_ESTIMATED_VO2MAX_CONTEXT|SELF_REPORTED_HIGH_DIFFICULTY_CONTEXT,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
43_1,43,uphill_load_tolerance_proxy,上坡負荷承受力（有限代理）,26.0,LIMITED_PROXY_ACTIVITY_HISTORY,route_load_behavior_candidate_window_ratio|uphill_high_route_load_ratio,Limited proxy using route-load behavior response and uphill high-load exposure context. This is not a true VAM/vertical-output capacity axis.,ACTIVITY_HISTORY_MULTI_FACTOR_STRAIN_CANDIDATE,PRIMARY_ACTIVITY_HISTORY_CANDIDATE,MULTI_FACTOR_NUMERIC_ATTRIBUTION_STRONG,REPORT_PRIMARY_CASE_CANDIDATE,5.0,3.0,NUMERIC_HIGH_BEHAVIOR_WEATHER_OVERLAP_GE_P75|NUMERIC_HIGH_LOW_SPEED_RATIO_GE_P75|NUMERIC_HIGH_ROUTE_LOAD_BEHAVIOR_RESPONSE_GE_P75|NUMERIC_HIGH_STOPPED_RATIO_GE_P75|NUMERIC_SLOWER_SPEED_LE_P25,ZONE3_70_80_PCT_HRMAX,LOWER_ESTIMATED_VO2MAX_CONTEXT|SELF_REPORTED_HIGH_DIFFICULTY_CONTEXT,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
43_1,,terrain_movement_efficiency,地形移動維持（描述性）,4.0,SUPPORTED_TERRAIN_MOVEMENT_EVIDENCE,,Descriptive CH6.5.6 terrain/surface x movement-response evidence. Admitted by CH6.5.6 axis admission audit v1.2.,,,,,,,,,,"Descriptive CH6.5.5 personal activity performance radar report-safe v1 terrain-axis preview only. Only evidence-available axes are plotted. Missing axes are listed separately and are not zero-filled. The terrain movement axis is admitted by CH6.5.6 axis admission audit v1.2 as descriptive terrain movement maintenance context only. Values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, radar scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence.",CH6.5.6 terrain_movement_efficiency_axis_update_v1.csv,LOWER_TERRAIN_MOVEMENT_MAINTENANCE_CONTEXT_REVIEW,ADMIT_TO_RADAR_V1_DESCRIPTIVE_SUPPORTED_AXIS_WITH_BOUNDARY
43_1,43,pacing_movement_stability,配速／移動穩定性,4.0,SUPPORTED_ACTIVITY_HISTORY,low_speed_ratio_avg|stopped_ratio_avg|speed_mps_median_median,"Group-relative pacing and movement stability from low-speed, stopped, and speed metrics.",ACTIVITY_HISTORY_MULTI_FACTOR_STRAIN_CANDIDATE,PRIMARY_ACTIVITY_HISTORY_CANDIDATE,MULTI_FACTOR_NUMERIC_ATTRIBUTION_STRONG,REPORT_PRIMARY_CASE_CANDIDATE,5.0,3.0,NUMERIC_HIGH_BEHAVIOR_WEATHER_OVERLAP_GE_P75|NUMERIC_HIGH_LOW_SPEED_RATIO_GE_P75|NUMERIC_HIGH_ROUTE_LOAD_BEHAVIOR_RESPONSE_GE_P75|NUMERIC_HIGH_STOPPED_RATIO_GE_P75|NUMERIC_SLOWER_SPEED_LE_P25,ZONE3_70_80_PCT_HRMAX,LOWER_ESTIMATED_VO2MAX_CONTEXT|SELF_REPORTED_HIGH_DIFFICULTY_CONTEXT,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
43_1,43,hr_output_efficiency_proxy,HR 輸出效率（有限代理）,26.667,LIMITED_SECONDARY_HR_CONTEXT,speed_mps_median_median|hr_median_pct_sex_age_est_hrmax|low_speed_ratio_avg,Limited proxy combining movement output and sex-age estimated HR% context. High HR alone is not strain.,ACTIVITY_HISTORY_MULTI_FACTOR_STRAIN_CANDIDATE,PRIMARY_ACTIVITY_HISTORY_CANDIDATE,MULTI_FACTOR_NUMERIC_ATTRIBUTION_STRONG,REPORT_PRIMARY_CASE_CANDIDATE,5.0,3.0,NUMERIC_HIGH_BEHAVIOR_WEATHER_OVERLAP_GE_P75|NUMERIC_HIGH_LOW_SPEED_RATIO_GE_P75|NUMERIC_HIGH_ROUTE_LOAD_BEHAVIOR_RESPONSE_GE_P75|NUMERIC_HIGH_STOPPED_RATIO_GE_P75|NUMERIC_SLOWER_SPEED_LE_P25,ZONE3_70_80_PCT_HRMAX,LOWER_ESTIMATED_VO2MAX_CONTEXT|SELF_REPORTED_HIGH_DIFFICULTY_CONTEXT,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
43_1,43,weather_performance_maintenance_proxy,天候下表現維持（有限代理）,0.0,LIMITED_PROXY_ACTIVITY_WEATHER_CONTEXT,behavior_weather_context_review_required_ratio|route_load_behavior_candidate_window_ratio,Limited proxy from behavior-weather overlap and route-load behavior response. Station weather is descriptive context only.,ACTIVITY_HISTORY_MULTI_FACTOR_STRAIN_CANDIDATE,PRIMARY_ACTIVITY_HISTORY_CANDIDATE,MULTI_FACTOR_NUMERIC_ATTRIBUTION_STRONG,REPORT_PRIMARY_CASE_CANDIDATE,5.0,3.0,NUMERIC_HIGH_BEHAVIOR_WEATHER_OVERLAP_GE_P75|NUMERIC_HIGH_LOW_SPEED_RATIO_GE_P75|NUMERIC_HIGH_ROUTE_LOAD_BEHAVIOR_RESPONSE_GE_P75|NUMERIC_HIGH_STOPPED_RATIO_GE_P75|NUMERIC_SLOWER_SPEED_LE_P25,ZONE3_70_80_PCT_HRMAX,LOWER_ESTIMATED_VO2MAX_CONTEXT|SELF_REPORTED_HIGH_DIFFICULTY_CONTEXT,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
43_1,43,route_following_stability,路線跟隨穩定性,,INSUFFICIENT_EVIDENCE,NONE,Requires formal on-route / wrong-branch / deviation-recovery evidence; not scored in v0.,ACTIVITY_HISTORY_MULTI_FACTOR_STRAIN_CANDIDATE,PRIMARY_ACTIVITY_HISTORY_CANDIDATE,MULTI_FACTOR_NUMERIC_ATTRIBUTION_STRONG,REPORT_PRIMARY_CASE_CANDIDATE,5.0,3.0,NUMERIC_HIGH_BEHAVIOR_WEATHER_OVERLAP_GE_P75|NUMERIC_HIGH_LOW_SPEED_RATIO_GE_P75|NUMERIC_HIGH_ROUTE_LOAD_BEHAVIOR_RESPONSE_GE_P75|NUMERIC_HIGH_STOPPED_RATIO_GE_P75|NUMERIC_SLOWER_SPEED_LE_P25,ZONE3_70_80_PCT_HRMAX,LOWER_ESTIMATED_VO2MAX_CONTEXT|SELF_REPORTED_HIGH_DIFFICULTY_CONTEXT,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
44_1,44,sustained_progress,持續推進能力,62.667,SUPPORTED_ACTIVITY_HISTORY,speed_mps_median_median|low_speed_ratio_avg|stopped_ratio_avg,"Group-relative movement continuity using speed, low-speed ratio, and stopped ratio.",ACTIVITY_HISTORY_SINGLE_FACTOR_HR_BEHAVIOR_REVIEW_NEEDS_NUMERIC_CHECK,PRIMARY_ACTIVITY_HISTORY_REVIEW_NEEDS_NUMERIC_CHECK,SINGLE_FACTOR_HR_PLUS_MOVEMENT_NUMERIC_REVIEW,NUMERIC_DETAIL_REVIEW_NOT_PRIMARY_CASE_YET,1.0,1.0,NUMERIC_HIGH_STOPPED_RATIO_GE_P75,ZONE4_80_90_PCT_HRMAX,HIGHER_ESTIMATED_VO2MAX_CONTEXT|SELF_REPORTED_LOW_DIFFICULTY_CONTEXT,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
44_1,44,uphill_load_tolerance_proxy,上坡負荷承受力（有限代理）,72.0,LIMITED_PROXY_ACTIVITY_HISTORY,route_load_behavior_candidate_window_ratio|uphill_high_route_load_ratio,Limited proxy using route-load behavior response and uphill high-load exposure context. This is not a true VAM/vertical-output capacity axis.,ACTIVITY_HISTORY_SINGLE_FACTOR_HR_BEHAVIOR_REVIEW_NEEDS_NUMERIC_CHECK,PRIMARY_ACTIVITY_HISTORY_REVIEW_NEEDS_NUMERIC_CHECK,SINGLE_FACTOR_HR_PLUS_MOVEMENT_NUMERIC_REVIEW,NUMERIC_DETAIL_REVIEW_NOT_PRIMARY_CASE_YET,1.0,1.0,NUMERIC_HIGH_STOPPED_RATIO_GE_P75,ZONE4_80_90_PCT_HRMAX,HIGHER_ESTIMATED_VO2MAX_CONTEXT|SELF_REPORTED_LOW_DIFFICULTY_CONTEXT,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
44_1,,terrain_movement_efficiency,地形移動維持（描述性）,52.0,SUPPORTED_TERRAIN_MOVEMENT_EVIDENCE,,Descriptive CH6.5.6 terrain/surface x movement-response evidence. Admitted by CH6.5.6 axis admission audit v1.2.,,,,,,,,,,"Descriptive CH6.5.5 personal activity performance radar report-safe v1 terrain-axis preview only. Only evidence-available axes are plotted. Missing axes are listed separately and are not zero-filled. The terrain movement axis is admitted by CH6.5.6 axis admission audit v1.2 as descriptive terrain movement maintenance context only. Values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, radar scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence.",CH6.5.6 terrain_movement_efficiency_axis_update_v1.csv,REFERENCE_TERRAIN_MOVEMENT_MAINTENANCE_CONTEXT,ADMIT_TO_RADAR_V1_DESCRIPTIVE_SUPPORTED_AXIS_WITH_BOUNDARY
44_1,44,pacing_movement_stability,配速／移動穩定性,62.667,SUPPORTED_ACTIVITY_HISTORY,low_speed_ratio_avg|stopped_ratio_avg|speed_mps_median_median,"Group-relative pacing and movement stability from low-speed, stopped, and speed metrics.",ACTIVITY_HISTORY_SINGLE_FACTOR_HR_BEHAVIOR_REVIEW_NEEDS_NUMERIC_CHECK,PRIMARY_ACTIVITY_HISTORY_REVIEW_NEEDS_NUMERIC_CHECK,SINGLE_FACTOR_HR_PLUS_MOVEMENT_NUMERIC_REVIEW,NUMERIC_DETAIL_REVIEW_NOT_PRIMARY_CASE_YET,1.0,1.0,NUMERIC_HIGH_STOPPED_RATIO_GE_P75,ZONE4_80_90_PCT_HRMAX,HIGHER_ESTIMATED_VO2MAX_CONTEXT|SELF_REPORTED_LOW_DIFFICULTY_CONTEXT,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
44_1,44,hr_output_efficiency_proxy,HR 輸出效率（有限代理）,62.667,LIMITED_SECONDARY_HR_CONTEXT,speed_mps_median_median|hr_median_pct_sex_age_est_hrmax|low_speed_ratio_avg,Limited proxy combining movement output and sex-age estimated HR% context. High HR alone is not strain.,ACTIVITY_HISTORY_SINGLE_FACTOR_HR_BEHAVIOR_REVIEW_NEEDS_NUMERIC_CHECK,PRIMARY_ACTIVITY_HISTORY_REVIEW_NEEDS_NUMERIC_CHECK,SINGLE_FACTOR_HR_PLUS_MOVEMENT_NUMERIC_REVIEW,NUMERIC_DETAIL_REVIEW_NOT_PRIMARY_CASE_YET,1.0,1.0,NUMERIC_HIGH_STOPPED_RATIO_GE_P75,ZONE4_80_90_PCT_HRMAX,HIGHER_ESTIMATED_VO2MAX_CONTEXT|SELF_REPORTED_LOW_DIFFICULTY_CONTEXT,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
44_1,44,weather_performance_maintenance_proxy,天候下表現維持（有限代理）,96.0,LIMITED_PROXY_ACTIVITY_WEATHER_CONTEXT,behavior_weather_context_review_required_ratio|route_load_behavior_candidate_window_ratio,Limited proxy from behavior-weather overlap and route-load behavior response. Station weather is descriptive context only.,ACTIVITY_HISTORY_SINGLE_FACTOR_HR_BEHAVIOR_REVIEW_NEEDS_NUMERIC_CHECK,PRIMARY_ACTIVITY_HISTORY_REVIEW_NEEDS_NUMERIC_CHECK,SINGLE_FACTOR_HR_PLUS_MOVEMENT_NUMERIC_REVIEW,NUMERIC_DETAIL_REVIEW_NOT_PRIMARY_CASE_YET,1.0,1.0,NUMERIC_HIGH_STOPPED_RATIO_GE_P75,ZONE4_80_90_PCT_HRMAX,HIGHER_ESTIMATED_VO2MAX_CONTEXT|SELF_REPORTED_LOW_DIFFICULTY_CONTEXT,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
44_1,44,route_following_stability,路線跟隨穩定性,,INSUFFICIENT_EVIDENCE,NONE,Requires formal on-route / wrong-branch / deviation-recovery evidence; not scored in v0.,ACTIVITY_HISTORY_SINGLE_FACTOR_HR_BEHAVIOR_REVIEW_NEEDS_NUMERIC_CHECK,PRIMARY_ACTIVITY_HISTORY_REVIEW_NEEDS_NUMERIC_CHECK,SINGLE_FACTOR_HR_PLUS_MOVEMENT_NUMERIC_REVIEW,NUMERIC_DETAIL_REVIEW_NOT_PRIMARY_CASE_YET,1.0,1.0,NUMERIC_HIGH_STOPPED_RATIO_GE_P75,ZONE4_80_90_PCT_HRMAX,HIGHER_ESTIMATED_VO2MAX_CONTEXT|SELF_REPORTED_LOW_DIFFICULTY_CONTEXT,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
45_1,45,sustained_progress,持續推進能力,68.0,SUPPORTED_ACTIVITY_HISTORY,speed_mps_median_median|low_speed_ratio_avg|stopped_ratio_avg,"Group-relative movement continuity using speed, low-speed ratio, and stopped ratio.",HIGH_HR_CONTROLLED_OUTPUT_CONTEXT_NOT_STRAIN,SECONDARY_HR_OUTPUT_CONTEXT_NOT_STRAIN,,,,,,ZONE5_90_100_PCT_HRMAX,PROFILE_CONTEXT_REFERENCE_OR_MISSING,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled.",,,
